id,prediction
857891,0.152747802
857892,0.042004988
857893,0.154353585
857894,0.354390733
857895,0.104758959
857896,0.064445017
857897,0.165383502
857898,0.34103136
857899,0.122406808
857900,0.205584985
857901,0.056925199
857902,0.282006523
857903,0.270482284
857904,0.254443317
857905,0.23900632
857906,0.034091178
857907,0.209132794
857908,0.316871509
857909,0.056057616
857910,0.065095736
857911,0.119395451
857912,0.112463879
857913,0.168290314
857914,0.09725844
857915,0.25289613
857916,0.167732611
857917,0.047754814
857918,0.205193335
857919,0.399909897
857920,0.10478725
857921,0.11192768
857922,0.015235383
857923,0.068585487
857924,0.079660725
857925,0.02920708
857926,0.260050202
857927,0.121703682
857928,0.123802483
857929,0.212127388
857930,0.208282637
857931,0.211427741
857932,0.44979149
857933,0.058395098
857934,0.231247663
857935,0.479350154
857936,0.185470781
857937,0.321227106
857938,0.049708143
857939,0.201532579
857940,0.584605052
857941,0.488243567
857942,0.214736921
857943,0.030797656
857944,0.204361076
857945,0.128961056
857946,0.064743013
857947,0.129462992
857948,0.252285115
857949,0.313269379
857950,0.214364839
857951,0.147784673
857952,0.579689018
857953,0.072994624
857954,0.129201215
857955,0.039004839
857956,0.38630904
857957,0.521636874
857958,0.062318668
857959,0.040536259
857960,0.572916943
857961,0.188868615
857962,0.246726968
857963,0.345236523
857964,0.137960722
857965,0.197227587
857966,0.21039123
857967,0.304210667
857968,0.025644489
857969,0.034793973
857970,0.146363537
857971,0.400248428
857972,0.143787557
857973,0.109914526
857974,0.05730784
857975,0.040532916
857976,0.296563639
857977,0.336706122
857978,0.195507662
857979,0.422417695
857980,0.110746915
857981,0.124169274
857982,0.078000484
857983,0.257085103
857984,0.153324707
857985,0.155654445
857986,0.229960129
857987,0.268697286
857988,0.110590963
857989,0.371817075
857990,0.211807724
857991,0.401019819
857992,0.250987695
857993,0.205374402
857994,0.516483837
857995,0.202363649
857996,0.447040052
857997,0.105659897
857998,0.135402477
857999,0.270147293
858000,0.083482556
858001,0.195196343
858002,0.050458836
858003,0.224464521
858004,0.153925056
858005,0.199881982
858006,0.427952893
858007,0.135044512
858008,0.105295607
858009,0.042945504
858010,0.130182003
858011,0.218264251
858012,0.415184762
858013,0.150884378
858014,0.070705924
858015,0.519396859
858016,0.322596768
858017,0.110559962
858018,0.018774607
858019,0.159683547
858020,0.228993085
858021,0.37213328
858022,0.205854181
858023,0.022547235
858024,0.251227232
858025,0.165667108
858026,0.259469653
858027,0.155021769
858028,0.211438565
858029,0.239658249
858030,0.440706976
858031,0.231721881
858032,0.37502663
858033,0.086815548
858034,0.280571295
858035,0.074601032
858036,0.19706845
858037,0.22031483
858038,0.069574103
858039,0.115452286
858040,0.207959582
858041,0.024411966
858042,0.442615651
858043,0.149149861
858044,0.549830129
858045,0.120407685
858046,0.140413726
858047,0.103165197
858048,0.287896789
858049,0.342853445
858050,0.026770251
858051,0.082441008
858052,0.444395246
858053,0.024541867
858054,0.076366497
858055,0.079753682
858056,0.109443705
858057,0.174227042
858058,0.07728946
858059,0.044073748
858060,0.158376606
858061,0.138542257
858062,0.052587451
858063,0.140710675
858064,0.178561099
858065,0.170019592
858066,0.248740024
858067,0.044930636
858068,0.179822373
858069,0.662657632
858070,0.111004656
858071,0.077008348
858072,0.175183127
858073,0.185103883
858074,0.132907231
858075,0.217602174
858076,0.477057484
858077,0.091859326
858078,0.255687559
858079,0.104698541
858080,0.142613182
858081,0.133427112
858082,0.2613635
858083,0.143014592
858084,0.254563176
858085,0.01836717
858086,0.34803542
858087,0.050100597
858088,0.074499582
858089,0.189911232
858090,0.075288412
858091,0.348572766
858092,0.064877554
858093,0.050111994
858094,0.038942728
858095,0.052702475
858096,0.193644522
858097,0.164332431
858098,0.062283205
858099,0.304200243
858100,0.228970055
858101,0.022221276
858102,0.055511172
858103,0.3350632
858104,0.154596428
858105,0.339569722
858106,0.468157874
858107,0.264246732
858108,0.136024923
858109,0.226375685
858110,0.253821689
858111,0.017495925
858112,0.236410041
858113,0.082132171
858114,0.3230477
858115,0.175586928
858116,0.34162695
858117,0.194347241
858118,0.050615841
858119,0.202682264
858120,0.281124771
858121,0.139489727
858122,0.172410335
858123,0.328569595
858124,0.068033059
858125,0.214168057
858126,0.017570289
858127,0.132648482
858128,0.157711639
858129,0.464851047
858130,0.115911498
858131,0.150891306
858132,0.03927756
858133,0.14092138
858134,0.157316043
858135,0.348375312
858136,0.361841426
858137,0.071024103
858138,0.284826108
858139,0.283706038
858140,0.302540468
858141,0.228842266
858142,0.092111283
858143,0.066303734
858144,0.072191168
858145,0.087232671
858146,0.117819427
858147,0.205559055
858148,0.162153649
858149,0.113580141
858150,0.134308598
858151,0.315327053
858152,0.048233017
858153,0.054493022
858154,0.100848785
858155,0.16681996
858156,0.094861222
858157,0.162276052
858158,0.252424921
858159,0.071836341
858160,0.074060073
858161,0.154357959
858162,0.5145197
858163,0.049541997
858164,0.284130318
858165,0.237211399
858166,0.022598161
858167,0.278817327
858168,0.131577571
858169,0.182986464
858170,0.217603256
858171,0.171198963
858172,0.197440081
858173,0.097765427
858174,0.276841944
858175,0.303523148
858176,0.056379098
858177,0.200306385
858178,0.06385879
858179,0.072611868
858180,0.150178227
858181,0.107301684
858182,0.080586842
858183,0.274748353
858184,0.22019491
858185,0.212279677
858186,0.222968632
858187,0.05858203
858188,0.095195921
858189,0.061194594
858190,0.531933507
858191,0.313432764
858192,0.110123991
858193,0.188538451
858194,0.463502935
858195,0.125346283
858196,0.307563708
858197,0.191960564
858198,0.209923542
858199,0.257445081
858200,0.229301348
858201,0.36459058
858202,0.523553289
858203,0.135689181
858204,0.331374902
858205,0.105111623
858206,0.100868867
858207,0.228613537
858208,0.352223838
858209,0.435280525
858210,0.258725765
858211,0.167459755
858212,0.193877523
858213,0.155282503
858214,0.070464745
858215,0.282344042
858216,0.080294858
858217,0.222522438
858218,0.054965805
858219,0.31884445
858220,0.121461351
858221,0.121369241
858222,0.193243795
858223,0.244203864
858224,0.439966944
858225,0.417063314
858226,0.259994853
858227,0.171993801
858228,0.018084244
858229,0.154424778
858230,0.074591288
858231,0.240792249
858232,0.441430483
858233,0.099160778
858234,0.082862197
858235,0.11105724
858236,0.112565209
858237,0.169987075
858238,0.174363442
858239,0.099032175
858240,0.190485741
858241,0.30289519
858242,0.220049584
858243,0.168029827
858244,0.104422067
858245,0.136262822
858246,0.078890401
858247,0.251420422
858248,0.137596086
858249,0.166332061
858250,0.274866928
858251,0.108436878
858252,0.03412312
858253,0.025906061
858254,0.304417883
858255,0.099454823
858256,0.205282832
858257,0.189998126
858258,0.136304924
858259,0.145745492
858260,0.258576968
858261,0.165418384
858262,0.101263257
858263,0.081708902
858264,0.290532823
858265,0.272546444
858266,0.188412236
858267,0.170397712
858268,0.299931453
858269,0.06101064
858270,0.073370348
858271,0.210690339
858272,0.123831686
858273,0.098201149
858274,0.033243019
858275,0.078500019
858276,0.134353001
858277,0.122436767
858278,0.316481256
858279,0.25105702
858280,0.066578645
858281,0.104322253
858282,0.098718546
858283,0.103827678
858284,0.249695053
858285,0.185043511
858286,0.136247327
858287,0.086011191
858288,0.346418284
858289,0.101508636
858290,0.034498575
858291,0.120092267
858292,0.370603303
858293,0.130096241
858294,0.437507955
858295,0.029705612
858296,0.155166342
858297,0.314440959
858298,0.056519223
858299,0.144200651
858300,0.144301566
858301,0.089603729
858302,0.18494337
858303,0.02299268
858304,0.047747228
858305,0.148397469
858306,0.036769857
858307,0.129040835
858308,0.247346125
858309,0.252622929
858310,0.245207629
858311,0.184452806
858312,0.334548056
858313,0.121178711
858314,0.036320149
858315,0.292552602
858316,0.124028614
858317,0.189613889
858318,0.064695069
858319,0.187125077
858320,0.327357127
858321,0.164187358
858322,0.068589175
858323,0.250694168
858324,0.103897299
858325,0.597515427
858326,0.101051477
858327,0.300791846
858328,0.498951083
858329,0.385797242
858330,0.19798608
858331,0.581343275
858332,0.171074546
858333,0.156964321
858334,0.067889178
858335,0.10129411
858336,0.196568937
858337,0.241547408
858338,0.144500492
858339,0.041795946
858340,0.062950694
858341,0.081774772
858342,0.219575329
858343,0.084162703
858344,0.093472173
858345,0.301962315
858346,0.103152529
858347,0.053595827
858348,0.096149356
858349,0.134383596
858350,0.124140394
858351,0.178294781
858352,0.183759952
858353,0.061371011
858354,0.212011943
858355,0.113394712
858356,0.308052686
858357,0.315248222
858358,0.041581122
858359,0.126779553
858360,0.114574954
858361,0.156520663
858362,0.06913037
858363,0.166566408
858364,0.433515232
858365,0.177962686
858366,0.287712056
858367,0.108438234
858368,0.501794899
858369,0.096625194
858370,0.110636538
858371,0.105189672
858372,0.194507012
858373,0.148405342
858374,0.151484024
858375,0.084567323
858376,0.031630095
858377,0.410091302
858378,0.092623409
858379,0.301931011
858380,0.192313757
858381,0.348405996
858382,0.275376593
858383,0.323132938
858384,0.25862115
858385,0.209738472
858386,0.438340627
858387,0.173077734
858388,0.134198721
858389,0.111116182
858390,0.301591694
858391,0.083914323
858392,0.036746055
858393,0.112724133
858394,0.132256644
858395,0.163797398
858396,0.199946499
858397,0.106573854
858398,0.090468812
858399,0.174711908
858400,0.297088656
858401,0.201488058
858402,0.210768833
858403,0.092793846
858404,0.127046209
858405,0.119003003
858406,0.146440108
858407,0.096076915
858408,0.393341965
858409,0.2045651
858410,0.063390712
858411,0.529837334
858412,0.320593184
858413,0.175139249
858414,0.156072646
858415,0.133804566
858416,0.110044853
858417,0.359205734
858418,0.178736972
858419,0.142426015
858420,0.075852887
858421,0.05581046
858422,0.118543495
858423,0.078904184
858424,0.096068372
858425,0.232672936
858426,0.328309553
858427,0.235665061
858428,0.074288906
858429,0.455600231
858430,0.105727458
858431,0.17190204
858432,0.202019555
858433,0.068890413
858434,0.021963067
858435,0.434658848
858436,0.087053085
858437,0.227572618
858438,0.164769102
858439,0.156359719
858440,0.165636844
858441,0.043193013
858442,0.140927655
858443,0.406154292
858444,0.258669353
858445,0.073465147
858446,0.126451441
858447,0.231935386
858448,0.376091886
858449,0.076752459
858450,0.095773603
858451,0.258750586
858452,0.281094059
858453,0.180738418
858454,0.135829682
858455,0.637068809
858456,0.019638597
858457,0.106216545
858458,0.492140919
858459,0.078700601
858460,0.085823477
858461,0.116290826
858462,0.101650287
858463,0.03823732
858464,0.130057585
858465,0.055915223
858466,0.199703026
858467,0.187142486
858468,0.251775869
858469,0.103461956
858470,0.245206289
858471,0.410072771
858472,0.301930931
858473,0.484292271
858474,0.446812075
858475,0.338288299
858476,0.594983964
858477,0.121637776
858478,0.131881212
858479,0.106006223
858480,0.417375336
858481,0.139638239
858482,0.398471634
858483,0.294719827
858484,0.037593164
858485,0.309190477
858486,0.065133951
858487,0.190121752
858488,0.072456887
858489,0.488142735
858490,0.263306162
858491,0.110154404
858492,0.145728668
858493,0.585990036
858494,0.149400658
858495,0.110325619
858496,0.592365073
858497,0.257618514
858498,0.062091761
858499,0.309440585
858500,0.145912084
858501,0.126112079
858502,0.111426576
858503,0.319452558
858504,0.234349316
858505,0.04319914
858506,0.430676105
858507,0.193660862
858508,0.707031588
858509,0.365100156
858510,0.074067838
858511,0.080730011
858512,0.331220101
858513,0.357264436
858514,0.200128347
858515,0.259011813
858516,0.175245767
858517,0.350836313
858518,0.1629994
858519,0.070960319
858520,0.398108449
858521,0.102352927
858522,0.334531401
858523,0.163908681
858524,0.536762123
858525,0.204967653
858526,0.100495902
858527,0.243853756
858528,0.072608271
858529,0.354229815
858530,0.157581162
858531,0.143777831
858532,0.163276143
858533,0.062828008
858534,0.148533506
858535,0.574141889
858536,0.253960824
858537,0.064571496
858538,0.149639129
858539,0.083069269
858540,0.26808489
858541,0.175728026
858542,0.05674268
858543,0.122143858
858544,0.133651847
858545,0.094917354
858546,0.303013971
858547,0.06697682
858548,0.47148761
858549,0.333986682
858550,0.095024141
858551,0.155304092
858552,0.131994384
858553,0.133745303
858554,0.335449409
858555,0.096346561
858556,0.252409398
858557,0.097041597
858558,0.056183075
858559,0.281122636
858560,0.154758385
858561,0.167586961
858562,0.284363381
858563,0.271937951
858564,0.140639999
858565,0.675555024
858566,0.293673517
858567,0.340701283
858568,0.034017055
858569,0.466230953
858570,0.053078686
858571,0.096972883
858572,0.035792581
858573,0.217177582
858574,0.316483282
858575,0.194849218
858576,0.293064836
858577,0.204788962
858578,0.074017094
858579,0.153878832
858580,0.361150806
858581,0.189462107
858582,0.448469722
858583,0.140278893
858584,0.534234164
858585,0.100087672
858586,0.084419519
858587,0.039228218
858588,0.142108868
858589,0.055478596
858590,0.547329757
858591,0.388875924
858592,0.265214806
858593,0.396061519
858594,0.341366181
858595,0.486930491
858596,0.147607261
858597,0.204877157
858598,0.170012633
858599,0.168059559
858600,0.114700511
858601,0.220502629
858602,0.107188821
858603,0.138035167
858604,0.277431891
858605,0.291889216
858606,0.222840454
858607,0.268152414
858608,0.231480096
858609,0.113979783
858610,0.082895096
858611,0.023419279
858612,0.042548903
858613,0.323134013
858614,0.433686884
858615,0.076506941
858616,0.330830877
858617,0.117184324
858618,0.364374613
858619,0.382227499
858620,0.3114533
858621,0.270256247
858622,0.547213125
858623,0.443103411
858624,0.24340261
858625,0.609051371
858626,0.125210681
858627,0.06570109
858628,0.045441314
858629,0.064257945
858630,0.051614275
858631,0.47227182
858632,0.225889809
858633,0.039499668
858634,0.614205664
858635,0.224164174
858636,0.331583588
858637,0.195143103
858638,0.0746513
858639,0.23122266
858640,0.168063538
858641,0.148672452
858642,0.314648811
858643,0.118790855
858644,0.301525677
858645,0.306128893
858646,0.0656663
858647,0.299450467
858648,0.062746229
858649,0.137591686
858650,0.248832893
858651,0.076146163
858652,0.019617859
858653,0.074363274
858654,0.140463849
858655,0.178486882
858656,0.069440191
858657,0.352767637
858658,0.338583894
858659,0.031430311
858660,0.569389428
858661,0.18888285
858662,0.242066379
858663,0.178467393
858664,0.032996668
858665,0.152236066
858666,0.466019116
858667,0.122888599
858668,0.192266307
858669,0.19880707
858670,0.130756785
858671,0.201861306
858672,0.141721973
858673,0.12047583
858674,0.10496274
858675,0.382386993
858676,0.027922251
858677,0.070874548
858678,0.263786069
858679,0.123042415
858680,0.104283843
858681,0.125542319
858682,0.207915993
858683,0.245759466
858684,0.191009024
858685,0.217388104
858686,0.131596763
858687,0.399642769
858688,0.042474931
858689,0.239514008
858690,0.702720484
858691,0.29779824
858692,0.301186728
858693,0.053452333
858694,0.090966417
858695,0.025847376
858696,0.110296385
858697,0.465908471
858698,0.103837716
858699,0.121409131
858700,0.184856496
858701,0.09734337
858702,0.049295764
858703,0.04122752
858704,0.145598233
858705,0.053853527
858706,0.185820089
858707,0.095934181
858708,0.161403221
858709,0.287092199
858710,0.59245962
858711,0.196728463
858712,0.126523725
858713,0.094782974
858714,0.080481415
858715,0.221546947
858716,0.346715302
858717,0.245691632
858718,0.326768307
858719,0.180973711
858720,0.259355876
858721,0.101043598
858722,0.140035365
858723,0.284664513
858724,0.170901726
858725,0.017420697
858726,0.165867818
858727,0.193313344
858728,0.184009541
858729,0.096017383
858730,0.240704761
858731,0.214448146
858732,0.169230168
858733,0.175932569
858734,0.148532899
858735,0.250571311
858736,0.018632492
858737,0.056579241
858738,0.274648455
858739,0.142722569
858740,0.436184513
858741,0.092446272
858742,0.694576699
858743,0.16543448
858744,0.068804137
858745,0.297728659
858746,0.385492952
858747,0.073318789
858748,0.543867651
858749,0.046202554
858750,0.181026381
858751,0.1981091
858752,0.177968575
858753,0.125163228
858754,0.180342671
858755,0.221990372
858756,0.352664112
858757,0.080500936
858758,0.031515013
858759,0.076847195
858760,0.334403957
858761,0.165412814
858762,0.214446772
858763,0.134930554
858764,0.109070909
858765,0.03884179
858766,0.335990127
858767,0.11252398
858768,0.162551839
858769,0.447591076
858770,0.165117118
858771,0.473329701
858772,0.094739149
858773,0.105932716
858774,0.225049257
858775,0.301552387
858776,0.056074589
858777,0.113044357
858778,0.227780294
858779,0.046755968
858780,0.133682229
858781,0.228296015
858782,0.230419827
858783,0.27876187
858784,0.043193827
858785,0.260421966
858786,0.113216324
858787,0.342383717
858788,0.030278495
858789,0.157833583
858790,0.125884375
858791,0.248133084
858792,0.078545833
858793,0.223648722
858794,0.13012637
858795,0.060108696
858796,0.097917894
858797,0.235575247
858798,0.111072167
858799,0.099263285
858800,0.182768485
858801,0.07184489
858802,0.251044695
858803,0.363983306
858804,0.170344597
858805,0.147778013
858806,0.100126018
858807,0.192788018
858808,0.382238017
858809,0.398521904
858810,0.466023025
858811,0.137728662
858812,0.145238463
858813,0.169592142
858814,0.283668737
858815,0.143423529
858816,0.311554531
858817,0.087236774
858818,0.161765179
858819,0.495143507
858820,0.150497965
858821,0.070919968
858822,0.203365484
858823,0.416222521
858824,0.220604852
858825,0.097775475
858826,0.223013389
858827,0.088046921
858828,0.149388408
858829,0.071438038
858830,0.166626134
858831,0.122241424
858832,0.180427185
858833,0.368483523
858834,0.063794241
858835,0.449807161
858836,0.280636348
858837,0.400854506
858838,0.141127287
858839,0.226044285
858840,0.186984762
858841,0.254546295
858842,0.143764032
858843,0.197745799
858844,0.135755923
858845,0.179212461
858846,0.303731885
858847,0.136001086
858848,0.148569276
858849,0.12160567
858850,0.130119039
858851,0.294489492
858852,0.171855151
858853,0.132180465
858854,0.154591283
858855,0.095584668
858856,0.158190581
858857,0.324521604
858858,0.669254469
858859,0.155945007
858860,0.207482844
858861,0.50965553
858862,0.063886327
858863,0.301662911
858864,0.088433568
858865,0.051506061
858866,0.021103373
858867,0.076501975
858868,0.241183715
858869,0.146121209
858870,0.188581683
858871,0.349171037
858872,0.311035674
858873,0.075554612
858874,0.301142657
858875,0.250458442
858876,0.332353012
858877,0.207385091
858878,0.51836296
858879,0.026742335
858880,0.185212397
858881,0.442016079
858882,0.377354089
858883,0.201839526
858884,0.242930516
858885,0.024091024
858886,0.099670196
858887,0.051743359
858888,0.274664126
858889,0.175040829
858890,0.190887805
858891,0.237752241
858892,0.075384762
858893,0.339246362
858894,0.382481752
858895,0.140357779
858896,0.138103138
858897,0.179092422
858898,0.224284503
858899,0.208165053
858900,0.248614095
858901,0.164427919
858902,0.088856767
858903,0.449612222
858904,0.442145058
858905,0.165611502
858906,0.102263995
858907,0.075227186
858908,0.046404457
858909,0.152986962
858910,0.322343279
858911,0.099984885
858912,0.501405921
858913,0.059788925
858914,0.411894331
858915,0.126912182
858916,0.125807053
858917,0.018431012
858918,0.102421716
858919,0.175615934
858920,0.334195673
858921,0.388286742
858922,0.118344405
858923,0.062178905
858924,0.0503325
858925,0.15057671
858926,0.331852602
858927,0.474912912
858928,0.219239589
858929,0.159348426
858930,0.077048274
858931,0.231078042
858932,0.138707797
858933,0.224846946
858934,0.436256965
858935,0.13550173
858936,0.172378701
858937,0.175429453
858938,0.342529042
858939,0.198922983
858940,0.334369591
858941,0.519647913
858942,0.121563865
858943,0.132641671
858944,0.259900302
858945,0.122554994
858946,0.098875634
858947,0.126623192
858948,0.111945105
858949,0.117103084
858950,0.272735233
858951,0.128526633
858952,0.074498991
858953,0.174728581
858954,0.09098693
858955,0.324756551
858956,0.30480924
858957,0.200903741
858958,0.370814788
858959,0.388333886
858960,0.120850664
858961,0.059016535
858962,0.478969037
858963,0.111463792
858964,0.079351494
858965,0.348884175
858966,0.088895148
858967,0.212952484
858968,0.236899718
858969,0.071451117
858970,0.310125801
858971,0.116102501
858972,0.313520493
858973,0.265873481
858974,0.281949424
858975,0.092827819
858976,0.173473487
858977,0.103346505
858978,0.205281158
858979,0.199880618
858980,0.080770433
858981,0.432950137
858982,0.259854925
858983,0.160522541
858984,0.15909205
858985,0.099429395
858986,0.384860486
858987,0.242038134
858988,0.096778461
858989,0.187338936
858990,0.362727555
858991,0.373002578
858992,0.225252934
858993,0.104599111
858994,0.232999026
858995,0.020101528
858996,0.670078945
858997,0.080106618
858998,0.177369629
858999,0.370840832
859000,0.211995005
859001,0.226029222
859002,0.108803658
859003,0.252866794
859004,0.609132091
859005,0.14855707
859006,0.057102208
859007,0.382015793
859008,0.247694352
859009,0.243375721
859010,0.217611037
859011,0.187742582
859012,0.085556887
859013,0.268010882
859014,0.061015665
859015,0.070519734
859016,0.184467339
859017,0.2404399
859018,0.04604515
859019,0.300246372
859020,0.116327718
859021,0.052449327
859022,0.526675933
859023,0.256035431
859024,0.2862443
859025,0.211393609
859026,0.185001734
859027,0.568325699
859028,0.148475782
859029,0.197832689
859030,0.099745757
859031,0.351304189
859032,0.387005911
859033,0.091104432
859034,0.171455376
859035,0.090395725
859036,0.055546526
859037,0.246184997
859038,0.224956176
859039,0.117324675
859040,0.210213193
859041,0.181354742
859042,0.418272144
859043,0.127517684
859044,0.351286695
859045,0.597058536
859046,0.13191571
859047,0.042258575
859048,0.41420358
859049,0.070023021
859050,0.166663097
859051,0.070962229
859052,0.298356053
859053,0.018644865
859054,0.272848849
859055,0.172504975
859056,0.113901571
859057,0.095178369
859058,0.051321894
859059,0.019596653
859060,0.185804828
859061,0.294764132
859062,0.282106168
859063,0.242679574
859064,0.437062674
859065,0.206088801
859066,0.187964836
859067,0.438648372
859068,0.294831006
859069,0.058819544
859070,0.077817014
859071,0.335585323
859072,0.085296086
859073,0.347702007
859074,0.240518557
859075,0.173146324
859076,0.199891748
859077,0.358141621
859078,0.223933457
859079,0.128967091
859080,0.280412744
859081,0.294041268
859082,0.150528085
859083,0.183544049
859084,0.287261634
859085,0.142638465
859086,0.23415699
859087,0.125269481
859088,0.213131371
859089,0.073979589
859090,0.140265999
859091,0.066960371
859092,0.185934772
859093,0.086971778
859094,0.363933668
859095,0.058288453
859096,0.270143848
859097,0.324026004
859098,0.302330007
859099,0.270359311
859100,0.221877554
859101,0.178444786
859102,0.274088817
859103,0.177224553
859104,0.365704915
859105,0.110352566
859106,0.136799829
859107,0.172166459
859108,0.242389712
859109,0.227954663
859110,0.331487642
859111,0.363573059
859112,0.105748832
859113,0.050713332
859114,0.204467076
859115,0.058714257
859116,0.027253733
859117,0.085268838
859118,0.125132337
859119,0.41322681
859120,0.192596163
859121,0.083746343
859122,0.220505474
859123,0.314849556
859124,0.136632839
859125,0.174938599
859126,0.322065945
859127,0.276256808
859128,0.087619213
859129,0.308554856
859130,0.132936523
859131,0.380289442
859132,0.307700501
859133,0.051964417
859134,0.264197803
859135,0.082531278
859136,0.015759031
859137,0.130023594
859138,0.378422981
859139,0.059861725
859140,0.088570813
859141,0.204147434
859142,0.273802587
859143,0.088708769
859144,0.107138061
859145,0.169647821
859146,0.455572598
859147,0.248130883
859148,0.355612803
859149,0.072537357
859150,0.136523888
859151,0.226641705
859152,0.098625842
859153,0.128683893
859154,0.033500401
859155,0.155034117
859156,0.213379828
859157,0.042318503
859158,0.050103782
859159,0.176125508
859160,0.063120082
859161,0.124612928
859162,0.080093232
859163,0.504809645
859164,0.266251051
859165,0.044164026
859166,0.174062925
859167,0.646992326
859168,0.136614235
859169,0.267111582
859170,0.1914765
859171,0.15230488
859172,0.025314824
859173,0.249607286
859174,0.179983456
859175,0.20240337
859176,0.276962816
859177,0.179369682
859178,0.106113821
859179,0.183794454
859180,0.360649542
859181,0.216201057
859182,0.215057979
859183,0.131367147
859184,0.079096215
859185,0.227102072
859186,0.502794285
859187,0.218374763
859188,0.036784141
859189,0.10236951
859190,0.232844573
859191,0.180778368
859192,0.181787821
859193,0.180413091
859194,0.425997271
859195,0.072769099
859196,0.211366583
859197,0.449007625
859198,0.223190237
859199,0.139673584
859200,0.130249735
859201,0.220939965
859202,0.158157373
859203,0.523781819
859204,0.092563946
859205,0.133720287
859206,0.417457116
859207,0.449985948
859208,0.065059814
859209,0.133198566
859210,0.168975326
859211,0.220915982
859212,0.125392588
859213,0.106968386
859214,0.480216815
859215,0.395322518
859216,0.123412452
859217,0.22172141
859218,0.438336027
859219,0.444379086
859220,0.107119921
859221,0.249015038
859222,0.127067322
859223,0.203812428
859224,0.292795425
859225,0.376386126
859226,0.132947071
859227,0.15641652
859228,0.306322163
859229,0.170996277
859230,0.052746557
859231,0.246616042
859232,0.138362218
859233,0.115688435
859234,0.171179326
859235,0.161154452
859236,0.086653085
859237,0.28851746
859238,0.213909135
859239,0.151820473
859240,0.336582719
859241,0.475865221
859242,0.109572109
859243,0.186519909
859244,0.153926544
859245,0.222464873
859246,0.092960505
859247,0.253205637
859248,0.212829847
859249,0.089148145
859250,0.200226756
859251,0.23502225
859252,0.19687534
859253,0.270274688
859254,0.223509443
859255,0.081282207
859256,0.15212586
859257,0.377536749
859258,0.240783379
859259,0.290297414
859260,0.296917904
859261,0.171426614
859262,0.106062095
859263,0.381993674
859264,0.08736972
859265,0.16170183
859266,0.100299067
859267,0.131469534
859268,0.106165015
859269,0.138484812
859270,0.136614218
859271,0.382959391
859272,0.289164472
859273,0.104632601
859274,0.039820947
859275,0.039205423
859276,0.050183288
859277,0.047958207
859278,0.078985624
859279,0.218405819
859280,0.103264957
859281,0.263389781
859282,0.066741555
859283,0.268039561
859284,0.5039947
859285,0.127518121
859286,0.18055122
859287,0.363603247
859288,0.116608586
859289,0.286073566
859290,0.090920237
859291,0.350859878
859292,0.211700268
859293,0.406213058
859294,0.504737704
859295,0.073142507
859296,0.060588948
859297,0.169932011
859298,0.366402192
859299,0.076224634
859300,0.122149573
859301,0.176223961
859302,0.118005037
859303,0.395630971
859304,0.075866252
859305,0.211667169
859306,0.042272901
859307,0.237483778
859308,0.134023619
859309,0.226127344
859310,0.232128594
859311,0.082006959
859312,0.120926795
859313,0.152466884
859314,0.022029831
859315,0.044870402
859316,0.142863579
859317,0.052002754
859318,0.120767478
859319,0.10328357
859320,0.624353469
859321,0.150004968
859322,0.138371202
859323,0.095560046
859324,0.274968164
859325,0.187553594
859326,0.105061784
859327,0.320700721
859328,0.154241343
859329,0.095342927
859330,0.228850863
859331,0.13150532
859332,0.217914029
859333,0.333583688
859334,0.132733557
859335,0.081403475
859336,0.193394797
859337,0.0957028
859338,0.445275608
859339,0.11562804
859340,0.189878569
859341,0.205799296
859342,0.155475593
859343,0.04221888
859344,0.097439051
859345,0.136543322
859346,0.157962455
859347,0.144373827
859348,0.160769743
859349,0.215693603
859350,0.36055538
859351,0.438066811
859352,0.311266606
859353,0.546908432
859354,0.196403889
859355,0.156741444
859356,0.24024101
859357,0.017814622
859358,0.197243931
859359,0.086180606
859360,0.074522139
859361,0.141465642
859362,0.028375725
859363,0.09022798
859364,0.197397526
859365,0.100101277
859366,0.218719052
859367,0.195434107
859368,0.166221454
859369,0.228637324
859370,0.019109065
859371,0.104119209
859372,0.320630805
859373,0.044826138
859374,0.093391725
859375,0.076228561
859376,0.430110742
859377,0.109886749
859378,0.284098878
859379,0.044966935
859380,0.231838014
859381,0.221826181
859382,0.260071309
859383,0.258100499
859384,0.130719854
859385,0.265145231
859386,0.276678167
859387,0.132841738
859388,0.19502801
859389,0.084007889
859390,0.116233619
859391,0.176633699
859392,0.478291637
859393,0.263967103
859394,0.149263579
859395,0.186841027
859396,0.403840093
859397,0.067102183
859398,0.111739338
859399,0.279551105
859400,0.095045199
859401,0.086148802
859402,0.081149559
859403,0.049310768
859404,0.220134126
859405,0.383624488
859406,0.112183292
859407,0.172786244
859408,0.015568865
859409,0.060603841
859410,0.46502068
859411,0.272226691
859412,0.295456433
859413,0.076154389
859414,0.03362839
859415,0.409887005
859416,0.195743558
859417,0.192112556
859418,0.191496606
859419,0.242268277
859420,0.423104965
859421,0.07992073
859422,0.243437798
859423,0.116590553
859424,0.52964632
859425,0.239095907
859426,0.150328073
859427,0.092792505
859428,0.270954598
859429,0.1702022
859430,0.087758175
859431,0.044840083
859432,0.161077322
859433,0.224151053
859434,0.229667829
859435,0.068076985
859436,0.100282744
859437,0.355232685
859438,0.321979081
859439,0.143701078
859440,0.037062801
859441,0.253028149
859442,0.218526013
859443,0.441404835
859444,0.036741067
